Symbol,ExpirationDate,AskPrice,AskSize,BidPrice,BidSize,LastPrice,PutCall,StrikePrice,Volume,ImpliedVolatility,Delta,Gamma,Vega,Rho,OpenInterest,UnderlyingPrice,DataDate
AAPL,2016-04-01,2.87,,2.83,,2.84,put,96,62,0.2404,-0.478,5.4154,12.1869,,791,96.1,2016-02-24
AAPL,2016-04-01,2.81,,2.74,,2.62,call,96.5,30,0.2449,0.4956,5.3243,12.2047,,124,96.1,2016-02-24
AAPL,2016-04-01,3.1,,3.05,,3.1,put,96.5,16,0.2379,-0.5054,5.481,12.2043,,87,96.1,2016-02-24
AAPL,2016-04-01,2.56,,2.49,,2.52,call,97,99,0.2429,0.4687,5.352,12.1678,,88,96.1,2016-02-24
AAPL,2016-04-01,3.35,,3.3,,3.92,put,97,1,0.2359,-0.5332,5.5092,12.1633,,78,96.1,2016-02-24
AAPL,2016-04-01,2.32,,2.26,,2.16,call,97.5,30,0.2406,0.4415,5.3612,12.0739,,725,96.1,2016-02-24
AAPL,2016-04-01,3.65,,3.55,,3.55,put,97.5,29,0.2368,-0.5599,5.4433,12.0676,,102,96.1,2016-02-24
AAPL,2016-04-01,2.09,,2.04,,2.06,call,98,71,0.238,0.414,5.3509,11.9211,,409,96.1,2016-02-24
AAPL,2016-04-01,3.9,,3.8,,5.35,put,98,3,0.2325,-0.5886,5.4685,11.903,,9,96.1,2016-02-24
AAPL,2016-04-01,1.89,,1.83,,1.85,call,98.5,41,0.2368,0.3874,5.2853,11.716,,101,96.1,2016-02-24
AAPL,2016-04-01,4.2,,4.1,,6.03,put,98.5,14,0.2313,-0.6159,5.3986,11.6865,,6,96.1,2016-02-24
AAPL,2016-04-01,1.69,,1.64,,1.64,call,99,64,0.2345,0.3603,5.2166,11.4497,,70,96.1,2016-02-24
AAPL,2016-04-01,4.5,,4.4,,6.35,put,99,40,0.2288,-0.6437,5.3258,11.4052,,16,96.1,2016-02-24
AAPL,2016-04-01,1.51,,1.46,,1.46,call,99.5,51,0.2327,0.334,5.1114,11.1331,,67,96.1,2016-02-24
AAPL,2016-04-01,4.85,,4.75,,4.07,put,99.5,0,0.2296,-0.6685,5.1656,11.1003,,1,96.1,2016-02-24
AAPL,2016-04-01,1.35,,1.3,,1.3,call,100,298,0.2316,0.3088,4.9709,10.7751,,609,96.1,2016-02-24
AAPL,2016-04-01,5.15,,5.05,,6.23,put,100,1,0.2246,-0.6974,5.0789,10.6787,,23,96.1,2016-02-24
AAPL,2016-04-01,1.06,,1.01,,1.01,call,101,262,0.2287,0.26,4.6367,9.9244,,558,96.1,2016-02-24
AAPL,2016-04-01,5.9,,5.75,,5.96,put,101,0,0.2252,-0.7435,4.6747,9.8535,,11,96.1,2016-02-24
AAPL,2016-04-01,0.82,,0.78,,0.78,call,102,276,0.2261,0.2152,4.2273,8.9453,,505,96.1,2016-02-24
AAPL,2016-04-01,6.65,,6.55,,8.66,put,102,16,0.2211,-0.7904,4.2561,8.8087,,3,96.1,2016-02-24
AAPL,2016-04-01,0.63,,0.59,,0.61,call,103,155,0.2244,0.1758,3.7661,7.9106,,304,96.1,2016-02-24
AAPL,2016-04-01,7.5,,7.35,,9.57,put,103,6,0.2239,-0.8247,3.7666,7.8948,,8,96.1,2016-02-24
AAPL,2016-04-01,0.48,,0.44,,0.44,call,104,122,0.2233,0.1418,3.2867,6.8697,,304,96.1,2016-02-24
AAPL,2016-04-01,8.35,,8.2,,8.25,put,104,10,0.2228,-0.8588,3.2849,6.8499,,6,96.1,2016-02-24
AAPL,2016-04-01,0.36,,0.33,,0.35,call,105,86,0.2221,0.1124,2.811,5.8442,,11246,96.1,2016-02-24
AAPL,2016-04-01,9.25,,9.05,,9.87,put,105,0,0.2249,-0.8845,2.8302,5.9585,,33,96.1,2016-02-24
AAPL,2016-04-01,0.27,,0.25,,0.23,call,106,0,0.2218,0.0886,2.3648,4.9102,,207,96.1,2016-02-24
AAPL,2016-04-01,10.2,,9.95,,10.13,put,106,0,0.2329,-0.9001,2.4616,5.3656,,5,96.1,2016-02-24
AAPL,2016-04-01,0.21,,0.18,,0.18,call,107,80,0.2239,0.0711,1.9828,4.1558,,21,96.1,2016-02-24
AAPL,2016-04-01,11.1,,10.9,,11.87,put,107,0,0.2279,-0.9252,2.0261,4.3226,,29,96.1,2016-02-24
AAPL,2016-04-01,0.16,,0.13,,0.28,call,108,0,0.2252,0.056,1.6387,3.4545,,10,96.1,2016-02-24
AAPL,2016-04-01,12.15,,11.85,,12.88,put,108,0,0.2543,-0.919,1.9292,4.593,,11,96.1,2016-02-24
AAPL,2016-04-01,0.13,,0.1,,0.12,call,109,4,0.2296,0.0461,1.3769,2.9585,,80,96.1,2016-02-24
AAPL,2016-04-01,13.05,,12.8,,13.39,put,109,0,0.2442,-0.9427,1.5377,3.5155,,9,96.1,2016-02-24
AAPL,2016-04-01,0.11,,0.08,,0.09,call,110,3,0.2353,0.039,1.1729,2.5837,,400,96.1,2016-02-24
AAPL,2016-04-01,14,,13.8,,14.3,put,110,68,0.2419,-0.9566,1.2448,2.819,,68,96.1,2016-02-24
AAPL,2016-04-01,0.07,,0.03,,0.05,call,115,0,0.2759,0.0229,0.6431,1.6609,,725,96.1,2016-02-24
AAPL,2016-04-01,19.05,,18.75,,18.8,put,115,0,0.3236,-0.9544,0.9681,2.9321,,11,96.1,2016-02-24
AAPL,2016-04-15,41.35,,41.05,,39.7,call,55,0,0.7844,0.9799,0.1728,1.7484,,42,96.1,2016-02-24
AAPL,2016-04-15,0.02,,0.01,,0.02,put,55,305,0.5669,-0.0031,0.0457,0.3345,,3814,96.1,2016-02-24
AAPL,2016-04-15,36.35,,36.05,,36.35,call,60,0,0.6754,0.9769,0.2254,1.9646,,153,96.1,2016-02-24
AAPL,2016-04-15,0.04,,0.03,,0.04,put,60,645,0.5249,-0.0062,0.0928,0.6284,,6422,96.1,2016-02-24
AAPL,2016-04-15,31.4,,31.15,,31.3,call,65,0,0.5955,0.9692,0.3249,2.4961,,17,96.1,2016-02-24
AAPL,2016-04-15,0.07,,0.05,,0.06,put,65,99,0.4774,-0.0112,0.172,1.0595,,1805,96.1,2016-02-24
AAPL,2016-04-15,26.45,,26.2,,26.35,call,70,210,0.5148,0.9595,0.4707,3.1267,,505,96.1,2016-02-24
AAPL,2016-04-15,0.12,,0.1,,0.13,put,70,50,0.4301,-0.02,0.3134,1.7393,,2533,96.1,2016-02-24
AAPL,2016-04-15,21.55,,21.3,,19.15,call,75,0,0.4459,0.9421,0.7231,4.1606,,135,96.1,2016-02-24
AAPL,2016-04-15,0.19,,0.18,,0.2,put,75,335,0.3779,-0.0338,0.5528,2.6957,,3070,96.1,2016-02-24
AAPL,2016-04-15,16.7,,16.5,,15.9,call,80,26,0.3797,0.914,1.1515,5.6407,,1509,96.1,2016-02-24
AAPL,2016-04-15,0.36,,0.35,,0.35,put,80,279,0.3381,-0.0646,1.0396,4.5346,,10829,96.1,2016-02-24
AAPL,2016-04-15,12.05,,11.85,,12.04,call,85,13,0.3287,0.8562,1.9199,8.1414,,1045,96.1,2016-02-24
AAPL,2016-04-15,0.73,,0.71,,0.72,put,85,937,0.3043,-0.1274,1.9078,7.4911,,9110,96.1,2016-02-24
AAPL,2016-04-15,9.85,,9.7,,9.19,call,87.5,25,0.307,0.8099,2.4618,9.7518,,263,96.1,2016-02-24
AAPL,2016-04-15,1.05,,1.01,,1.05,put,87.5,742,0.2893,-0.1777,2.5045,9.3478,,3220,96.1,2016-02-24
AAPL,2016-04-15,7.8,,7.65,,7.7,call,90,606,0.2893,0.7466,3.0797,11.4975,,4154,96.1,2016-02-24
AAPL,2016-04-15,1.5,,1.48,,1.49,put,90,2195,0.2745,-0.2439,3.1801,11.2649,,18076,96.1,2016-02-24
AAPL,2016-04-15,5.9,,5.8,,6,call,92.5,521,0.2713,0.6667,3.7315,13.0607,,2121,96.1,2016-02-24
AAPL,2016-04-15,2.15,,2.12,,2.12,put,92.5,1181,0.2622,-0.3292,3.8411,12.9958,,7902,96.1,2016-02-24
AAPL,2016-04-15,4.3,,4.2,,4.26,call,95,1985,0.2603,0.5677,4.2058,14.1231,,12550,96.1,2016-02-24
AAPL,2016-04-15,3.05,,3,,2.99,put,95,1364,0.252,-0.4313,4.3423,14.1171,,17404,96.1,2016-02-24
AAPL,2016-04-15,2.92,,2.89,,2.92,call,97.5,1553,0.2469,0.4575,4.4735,14.2485,,6275,96.1,2016-02-24
AAPL,2016-04-15,4.25,,4.15,,4.2,put,97.5,371,0.2443,-0.5434,4.5187,14.2454,,6826,96.1,2016-02-24
AAPL,2016-04-15,1.89,,1.86,,1.88,call,100,4931,0.2387,0.3455,4.3003,13.2419,,196082,96.1,2016-02-24
AAPL,2016-04-15,5.7,,5.6,,5.7,put,100,354,0.2345,-0.6577,4.3616,13.196,,223868,96.1,2016-02-24
AAPL,2016-04-15,0.67,,0.65,,0.66,call,105,3690,0.2284,0.1609,2.9768,8.7736,,41136,96.1,2016-02-24
AAPL,2016-04-15,9.5,,9.35,,9.6,put,105,55,0.2246,-0.8435,2.9726,8.6139,,12363,96.1,2016-02-24
AAPL,2016-04-15,0.22,,0.2,,0.21,call,110,1577,0.2296,0.0634,1.5076,4.4672,,58132,96.1,2016-02-24
AAPL,2016-04-15,14.1,,13.9,,14.75,put,110,31,0.2337,-0.9331,1.5451,4.6581,,38943,96.1,2016-02-24
AAPL,2016-04-15,0.1,,0.07,,0.08,call,115,1543,0.2485,0.0299,0.7597,2.436,,50070,96.1,2016-02-24
AAPL,2016-04-15,19,,18.8,,18.9,put,115,54,0.2633,-0.9618,0.8783,2.984,,32538,96.1,2016-02-24
AAPL,2016-04-15,0.06,,0.05,,0.05,call,120,378,0.2745,0.0174,0.4366,1.5462,,35103,96.1,2016-02-24
AAPL,2016-04-15,24,,23.8,,24,put,120,27,0.3136,-0.9666,0.6597,2.6689,,14294,96.1,2016-02-24
AAPL,2016-04-15,0.04,,0.03,,0.04,call,125,54,0.3002,0.0112,0.2726,1.0559,,26832,96.1,2016-02-24
AAPL,2016-04-15,29.05,,28.75,,29.25,put,125,48,0.3792,-0.9626,0.5989,2.93,,5146,96.1,2016-02-24
AAPL,2016-04-15,0.03,,0.02,,0.03,call,130,28,0.3269,0.008,0.1868,0.7878,,38005,96.1,2016-02-24
AAPL,2016-04-15,34.05,,33.75,,34.39,put,130,5,0.4248,-0.9657,0.4979,2.7289,,2441,96.1,2016-02-24
AAPL,2016-04-15,0.02,,0.01,,0.02,call,135,650,0.3464,0.0053,0.1217,0.544,,10790,96.1,2016-02-24
AAPL,2016-04-15,39.05,,38.75,,38.77,put,135,0,0.468,-0.9681,0.4258,2.571,,903,96.1,2016-02-24
AAPL,2016-04-15,0.02,,0.01,,0.02,call,140,157,0.3784,0.0048,0.1034,0.5048,,7263,96.1,2016-02-24
AAPL,2016-04-15,44.05,,43.75,,42.9,put,140,0,0.5089,-0.97,0.372,2.4424,,285,96.1,2016-02-24
AAPL,2016-04-15,0.03,,0.01,,0.03,call,145,0,0.4272,0.0063,0.116,0.6395,,4030,96.1,2016-02-24
AAPL,2016-04-15,49,,48.75,,48.45,put,145,0,0.5245,-0.9772,0.2875,1.946,,46,96.1,2016-02-24
AAPL,2016-04-15,0.03,,0,,0.03,call,150,0,0.4578,0.006,0.1028,0.607,,36835,96.1,2016-02-24
AAPL,2016-04-15,54.05,,53.75,,56.15,put,150,0,0.5851,-0.9729,0.2976,2.2468,,685,96.1,2016-02-24
AAPL,2016-04-15,0.03,,0,,0.02,call,155,0,0.4871,0.0057,0.0923,0.5803,,2116,96.1,2016-02-24
AAPL,2016-04-15,59,,58.75,,57.75,put,155,0,0.5957,-0.979,0.2355,1.8102,,15,96.1,2016-02-24
AAPL,2016-04-15,0.01,,0,,0.01,call,160,10,0.4631,0.0021,0.0406,0.2423,,2709,96.1,2016-02-24
AAPL,2016-04-15,64,,63.75,,44.05,put,160,0,0.6291,-0.9798,0.2165,1.7571,,4,96.1,2016-02-24
AAPL,2016-04-15,0.02,,0,,0.01,call,165,0,0.5203,0.0037,0.0588,0.3946,,1248,96.1,2016-02-24
AAPL,2016-04-15,69,,68.75,,65.36,put,165,0,0.6614,-0.9804,0.2005,1.7112,,1,96.1,2016-02-24
AAPL,2016-04-15,0.02,,0,,0.02,call,170,0,0.5455,0.0035,0.0541,0.3806,,3518,96.1,2016-02-24
AAPL,2016-04-15,74.05,,73.75,,70.39,put,170,0,0.7197,-0.9764,0.2153,1.9996,,16,96.1,2016-02-24
AAPL,2016-04-15,0.02,,0,,0.02,call,175,0,0.5699,0.0034,0.0501,0.3687,,854,96.1,2016-02-24
AAPL,2016-04-15,79,,78.75,,79.8,put,175,0,0.7224,-0.9814,0.1754,1.6353,,82,96.1,2016-02-24
AAPL,2016-04-15,0.02,,0,,0.01,call,180,0,0.5928,0.0033,0.0464,0.3547,,758,96.1,2016-02-24
AAPL,2016-04-15,84,,83.75,,83.85,put,180,0,0.7514,-0.9818,0.1654,1.6039,,60,96.1,2016-02-24
AAPL,2016-04-15,0.02,,0,,0.02,call,185,0,0.6157,0.0032,0.0435,0.3456,,7706,96.1,2016-02-24
AAPL,2016-04-15,89,,88.75,,88.85,put,185,0,0.7795,-0.9822,0.1568,1.5767,,1,96.1,2016-02-24
AAPL,2016-04-15,0.02,,0,,0.07,call,190,0,0.6378,0.0031,0.041,0.3371,,69,96.1,2016-02-24
AAPL,2016-04-15,94,,93.75,,96.45,put,190,0,0.8067,-0.9825,0.1491,1.5514,,0,96.1,2016-02-24
AAPL,2016-04-15,0.01,,0,,0.01,call,195,0,0.6195,0.0016,0.0239,0.191,,3484,96.1,2016-02-24
AAPL,2016-04-15,99,,98.75,,99.57,put,195,0,0.8331,-0.9828,0.1423,1.5292,,19,96.1,2016-02-24
AAPL,2016-05-20,46.45,,46.05,,44.47,call,50,0,0.735,0.9779,0.1539,2.4614,,7,96.1,2016-02-24
AAPL,2016-05-20,0.06,,0.05,,0.05,put,50,0,0.5728,-0.0064,0.0671,0.8358,,260,96.1,2016-02-24
AAPL,2016-05-20,41.5,,41.15,,0,call,55,0,0.6563,0.9721,0.2091,2.9864,,0,96.1,2016-02-24
AAPL,2016-05-20,0.09,,0.07,,0.11,put,55,0,0.5235,-0.01,0.1093,1.2451,,4,96.1,2016-02-24
AAPL,2016-05-20,36.55,,36.2,,36.5,call,60,0,0.5807,0.9652,0.2841,3.5901,,12,96.1,2016-02-24
AAPL,2016-05-20,0.13,,0.12,,0.15,put,60,2,0.4746,-0.0153,0.1739,1.7964,,219,96.1,2016-02-24
AAPL,2016-05-20,31.55,,31.25,,28.26,call,65,0,0.4957,0.9597,0.3746,4.0403,,0,96.1,2016-02-24
AAPL,2016-05-20,0.21,,0.19,,0.24,put,65,42,0.4363,-0.0253,0.29,2.7531,,2479,96.1,2016-02-24
AAPL,2016-05-20,26.7,,26.4,,25.4,call,70,0,0.446,0.9424,0.5549,5.3849,,15,96.1,2016-02-24
AAPL,2016-05-20,0.34,,0.33,,0.37,put,70,109,0.4002,-0.0417,0.4773,4.1564,,1323,96.1,2016-02-24
AAPL,2016-05-20,21.85,,21.6,,22.57,call,75,0,0.3894,0.9206,0.8138,6.8955,,26,96.1,2016-02-24
AAPL,2016-05-20,0.58,,0.57,,0.57,put,75,75,0.3704,-0.0705,0.7814,6.2966,,1291,96.1,2016-02-24
AAPL,2016-05-20,17.25,,17,,15,call,80,4,0.3551,0.8756,1.2384,9.5683,,190,96.1,2016-02-24
AAPL,2016-05-20,1.01,,0.98,,1.01,put,80,487,0.3452,-0.1187,1.2327,9.2593,,4022,96.1,2016-02-24
AAPL,2016-05-20,12.9,,12.7,,12.85,call,85,89,0.3238,0.806,1.8197,12.8197,,468,96.1,2016-02-24
AAPL,2016-05-20,1.75,,1.72,,1.75,put,85,415,0.3238,-0.194,1.8197,12.8197,,11105,96.1,2016-02-24
AAPL,2016-05-20,10.9,,10.7,,10.65,call,87.5,26,0.3118,0.7578,2.1486,14.5746,,176,96.1,2016-02-24
AAPL,2016-05-20,2.29,,2.25,,2.27,put,87.5,346,0.3146,-0.2438,2.1365,14.6249,,6343,96.1,2016-02-24
AAPL,2016-05-20,9,,8.85,,8.85,call,90,195,0.2986,0.7016,2.4902,16.1792,,1852,96.1,2016-02-24
AAPL,2016-05-20,2.98,,2.95,,2.94,put,90,668,0.3068,-0.302,2.4366,16.266,,8293,96.1,2016-02-24
AAPL,2016-05-20,7.35,,7.2,,7.25,call,92.5,123,0.2919,0.6347,2.7608,17.5371,,428,96.1,2016-02-24
AAPL,2016-05-20,3.85,,3.75,,3.85,put,92.5,434,0.3008,-0.3675,2.6853,17.5724,,6461,96.1,2016-02-24
AAPL,2016-05-20,5.8,,5.7,,5.75,call,95,1083,0.2814,0.5623,3.0018,18.3813,,5044,96.1,2016-02-24
AAPL,2016-05-20,4.9,,4.75,,4.85,put,95,803,0.2954,-0.438,2.8605,18.3836,,8658,96.1,2016-02-24
AAPL,2016-05-20,4.5,,4.4,,4.45,call,97.5,225,0.2747,0.4851,3.1114,18.5959,,14367,96.1,2016-02-24
AAPL,2016-05-20,6.1,,6,,6.1,put,97.5,202,0.2885,-0.5116,2.963,18.6011,,2298,96.1,2016-02-24
AAPL,2016-05-20,3.4,,3.3,,3.35,call,100,947,0.2685,0.4069,3.0985,18.0996,,25597,96.1,2016-02-24
AAPL,2016-05-20,7.55,,7.4,,7.55,put,100,330,0.2855,-0.5845,2.9281,18.1896,,3977,96.1,2016-02-24
AAPL,2016-05-20,1.77,,1.74,,1.75,call,105,2014,0.2569,0.26,2.7072,15.1306,,8117,96.1,2016-02-24
AAPL,2016-05-20,11.05,,10.85,,10.95,put,105,53,0.2854,-0.7143,2.5536,15.8552,,1595,96.1,2016-02-24
AAPL,2016-05-20,0.86,,0.84,,0.85,call,110,1053,0.2518,0.1493,1.979,10.8424,,68753,96.1,2016-02-24
AAPL,2016-05-20,15.15,,14.95,,17.23,put,110,6,0.2905,-0.8115,1.993,12.5957,,2782,96.1,2016-02-24
AAPL,2016-05-20,0.41,,0.4,,0.4,call,115,209,0.2521,0.0806,1.2712,6.9735,,6233,96.1,2016-02-24
AAPL,2016-05-20,19.75,,19.45,,20.6,put,115,9,0.3113,-0.8663,1.4857,10.0618,,754,96.1,2016-02-24
AAPL,2016-05-20,0.21,,0.2,,0.2,call,120,318,0.2586,0.0444,0.7773,4.3741,,4388,96.1,2016-02-24
AAPL,2016-05-20,24.55,,24.25,,25.2,put,120,0,0.3383,-0.8974,1.133,8.3393,,706,96.1,2016-02-24
AAPL,2016-05-20,0.12,,0.1,,0.11,call,125,113,0.2696,0.0262,0.4839,2.8387,,1129,96.1,2016-02-24
AAPL,2016-05-20,29.45,,29.15,,29.89,put,125,12,0.3693,-0.9153,0.9013,7.2425,,650,96.1,2016-02-24
AAPL,2016-05-20,0.08,,0.06,,0.06,call,130,8,0.2851,0.0174,0.3239,2.0093,,5781,96.1,2016-02-24
AAPL,2016-05-20,34.4,,34.05,,36.5,put,130,3,0.4025,-0.9259,0.747,6.5413,,559,96.1,2016-02-24
AAPL,2016-05-20,0.06,,0.04,,0.05,call,135,43,0.303,0.0128,0.233,1.536,,3117,96.1,2016-02-24
AAPL,2016-05-20,39.4,,39.05,,39.17,put,135,0,0.4402,-0.9307,0.6488,6.2144,,150,96.1,2016-02-24
AAPL,2016-05-20,0.07,,0.03,,0.01,call,140,0,0.337,0.0134,0.2185,1.6023,,172,96.1,2016-02-24
AAPL,2016-05-20,44.4,,44.05,,44.16,put,140,0,0.4759,-0.9346,0.5741,5.9452,,343,96.1,2016-02-24
AAPL,2016-05-20,0.06,,0.02,,0.03,call,145,0,0.3565,0.0111,0.1754,1.3603,,43,96.1,2016-02-24
AAPL,2016-05-20,49.45,,49,,52.5,put,145,0,0.5184,-0.934,0.5304,5.9824,,178,96.1,2016-02-24
AAPL,2016-06-17,87.7,,84.5,,0,call,10,0,2.9624,0.9859,0.0225,1.926,,0,96.1,2016-02-24
AAPL,2016-06-17,0.02,,0,,0,put,10,0,1.4633,-0.0007,0.0033,0.1378,,0,96.1,2016-02-24
AAPL,2016-06-17,85.2,,82.05,,0,call,12.5,0,2.632,0.9831,0.0297,2.2518,,0,96.1,2016-02-24
AAPL,2016-06-17,0.05,,0,,0,put,12.5,0,1.4511,-0.0017,0.0072,0.3002,,0,96.1,2016-02-24
AAPL,2016-06-17,82.15,,79.6,,0,call,15,0,2.1429,0.9842,0.0343,2.1224,,0,96.1,2016-02-24
AAPL,2016-06-17,0.05,,0,,0,put,15,0,1.3199,-0.0019,0.0087,0.3311,,0,96.1,2016-02-24
AAPL,2016-06-17,80.2,,77,,0,call,17.5,0,2.171,0.9778,0.0453,2.836,,0,96.1,2016-02-24
AAPL,2016-06-17,0.05,,0,,0,put,17.5,0,1.2108,-0.0021,0.0104,0.3622,,0,96.1,2016-02-24
AAPL,2016-06-17,77.95,,74.5,,0,call,20,0,2.0759,0.9734,0.0552,3.3031,,0,96.1,2016-02-24
AAPL,2016-06-17,0.05,,0,,0,put,20,0,1.1169,-0.0023,0.0122,0.3929,,0,96.1,2016-02-24
AAPL,2016-06-17,75.35,,72,,0,call,22.5,0,1.8926,0.9714,0.0643,3.5086,,0,96.1,2016-02-24
AAPL,2016-06-17,0.05,,0,,0,put,22.5,0,1.0345,-0.0025,0.0142,0.4232,,0,96.1,2016-02-24
AAPL,2016-06-17,72.9,,69.5,,0,call,25,0,1.772,0.9682,0.0749,3.83,,0,96.1,2016-02-24
AAPL,2016-06-17,0.05,,0,,0,put,25,0,0.9613,-0.0027,0.0164,0.4539,,0,96.1,2016-02-24
AAPL,2016-06-17,67.65,,64.5,,0,call,30,0,1.4856,0.9655,0.0957,4.1018,,0,96.1,2016-02-24
AAPL,2016-06-17,0.05,,0,,0,put,30,0,0.8358,-0.0032,0.0215,0.5192,,0,96.1,2016-02-24
AAPL,2016-06-17,62.95,,59.5,,0,call,35,0,1.3667,0.9559,0.127,5.0051,,0,96.1,2016-02-24
AAPL,2016-06-17,0.06,,0,,0,put,35,0,0.746,-0.0042,0.0311,0.6689,,0,96.1,2016-02-24
AAPL,2016-06-17,57.65,,54.6,,0,call,40,0,1.1497,0.9542,0.1558,5.1659,,0,96.1,2016-02-24
AAPL,2016-06-17,0.07,,0.01,,0,put,40,0,0.6657,-0.0055,0.0439,0.8419,,0,96.1,2016-02-24
AAPL,2016-06-17,52.65,,49.55,,0,call,45,0,1.0144,0.9477,0.1961,5.7379,,0,96.1,2016-02-24
AAPL,2016-06-17,0.09,,0.03,,0,put,45,0,0.6015,-0.0076,0.0649,1.1253,,0,96.1,2016-02-24
AAPL,2016-06-17,46.5,,46.05,,0,call,50,0,0.6523,0.976,0.1614,3.0365,,0,96.1,2016-02-24
AAPL,2016-06-17,0.11,,0.05,,0.09,put,50,0,0.5393,-0.0101,0.0931,1.4488,,152,96.1,2016-02-24
AAPL,2016-06-17,41.55,,41.1,,38.35,call,55,0,0.5814,0.9701,0.2172,3.6425,,5,96.1,2016-02-24
AAPL,2016-06-17,0.16,,0.11,,0.14,put,55,0,0.4948,-0.0154,0.1459,2.0817,,1812,96.1,2016-02-24
AAPL,2016-06-17,36.5,,36.2,,37.32,call,60,0,0.489,0.9688,0.2678,3.7777,,60,96.1,2016-02-24
AAPL,2016-06-17,0.23,,0.18,,0.21,put,60,0,0.4524,-0.0232,0.2255,2.9431,,3802,96.1,2016-02-24
AAPL,2016-06-17,31.65,,31.3,,31.86,call,65,0,0.4486,0.9543,0.3983,5.1527,,16,96.1,2016-02-24
AAPL,2016-06-17,0.35,,0.3,,0.35,put,65,0,0.4169,-0.0361,0.3538,4.2534,,2414,96.1,2016-02-24
AAPL,2016-06-17,26.85,,26.45,,26.83,call,70,0,0.4084,0.934,0.5852,6.8938,,214,96.1,2016-02-24
AAPL,2016-06-17,0.54,,0.5,,0.58,put,70,0,0.3845,-0.0564,0.5494,6.0921,,4505,96.1,2016-02-24
AAPL,2016-06-17,22.1,,21.75,,22.3,call,75,0,0.3662,0.9061,0.8517,8.9966,,136,96.1,2016-02-24
AAPL,2016-06-17,0.86,,0.81,,1.02,put,75,13,0.357,-0.0891,0.8408,8.6578,,4025,96.1,2016-02-24
AAPL,2016-06-17,17.55,,17.25,,16.32,call,80,0,0.3334,0.8602,1.2415,11.9397,,2736,96.1,2016-02-24
AAPL,2016-06-17,1.4,,1.34,,1.32,put,80,95,0.3345,-0.1404,1.2414,11.9751,,6445,96.1,2016-02-24
AAPL,2016-06-17,13.3,,13.1,,12.94,call,85,5,0.3068,0.7899,1.7494,15.4823,,637,96.1,2016-02-24
AAPL,2016-06-17,2.26,,2.21,,2.42,put,85,103,0.3149,-0.2148,1.7267,15.6844,,14963,96.1,2016-02-24
AAPL,2016-06-17,11.4,,11.2,,10.1,call,87.5,1,0.2994,0.7417,2.0106,17.36,,423,96.1,2016-02-24
AAPL,2016-06-17,2.87,,2.82,,2.99,put,87.5,35,0.3073,-0.2623,1.9743,17.4987,,1796,96.1,2016-02-24
AAPL,2016-06-17,9.6,,9.45,,9.25,call,90,85,0.2906,0.6879,2.2669,19.0038,,2043,96.1,2016-02-24
AAPL,2016-06-17,3.65,,3.55,,3.65,put,90,46,0.3022,-0.3165,2.1934,19.118,,9527,96.1,2016-02-24
AAPL,2016-06-17,7.95,,7.8,,7.75,call,92.5,144,0.2827,0.6276,2.4921,20.3191,,1167,96.1,2016-02-24
AAPL,2016-06-17,4.55,,4.45,,4.95,put,92.5,109,0.2961,-0.3752,2.3851,20.3677,,4281,96.1,2016-02-24
AAPL,2016-06-17,6.5,,6.35,,6.45,call,95,611,0.2771,0.5623,2.6482,21.1636,,10513,96.1,2016-02-24
AAPL,2016-06-17,5.6,,5.45,,5.55,put,95,228,0.29,-0.4377,2.5299,21.1633,,18236,96.1,2016-02-24
AAPL,2016-06-17,5.2,,5.1,,5.1,call,97.5,39,0.2709,0.4941,2.742,21.4231,,4161,96.1,2016-02-24
AAPL,2016-06-17,6.85,,6.7,,6.8,put,97.5,43,0.2861,-0.5022,2.5963,21.425,,2742,96.1,2016-02-24
AAPL,2016-06-17,4.1,,4,,4.05,call,100,524,0.2663,0.4256,2.7412,21.0513,,19793,96.1,2016-02-24
AAPL,2016-06-17,8.25,,8.1,,8.46,put,100,99,0.2818,-0.5671,2.5985,21.122,,17519,96.1,2016-02-24
AAPL,2016-06-17,2.4,,2.33,,2.34,call,105,308,0.2578,0.2955,2.4941,18.5455,,11581,96.1,2016-02-24
AAPL,2016-06-17,11.6,,11.4,,11.45,put,105,224,0.2781,-0.6869,2.3721,19.0286,,19792,96.1,2016-02-24
AAPL,2016-06-17,1.3,,1.27,,1.3,call,110,863,0.251,0.1875,1.9963,14.4541,,41213,96.1,2016-02-24
AAPL,2016-06-17,15.55,,15.35,,15.72,put,110,4,0.2798,-0.7825,1.9574,15.7967,,21698,96.1,2016-02-24
AAPL,2016-06-17,0.69,,0.67,,0.69,call,115,247,0.2493,0.1125,1.4271,10.2622,,15432,96.1,2016-02-24
AAPL,2016-06-17,20,,19.7,,22.39,put,115,2,0.2924,-0.8443,1.522,12.8357,,15357,96.1,2016-02-24
AAPL,2016-06-17,0.39,,0.36,,0.36,call,120,125,0.2542,0.0685,0.9672,7.09,,27909,96.1,2016-02-24
AAPL,2016-06-17,24.65,,24.4,,26.72,put,120,27,0.306,-0.8866,1.1692,10.3179,,13941,96.1,2016-02-24
AAPL,2016-06-17,0.22,,0.18,,0.2,call,125,154,0.2591,0.0411,0.6329,4.7295,,14510,96.1,2016-02-24
AAPL,2016-06-17,29.5,,29.15,,31.57,put,125,4,0.3292,-0.9087,0.9282,8.8137,,6534,96.1,2016-02-24
